"athlete_number","athlete_relative_age","active_minutes","total_distance_m","max_speed_kph","session_load","sprint_events","total_dist_perc_rank","max_speed_perc_rank","session_load_perc_rank","session_id"
7181,20,95,3608.37,21.36,444.52,0,45.1612903225806,41.4746543778802,45.1612903225806,13
7181,20,70,4336.73,23.62,578.81,2,65.1612903225806,72.8110599078341,65.2534562211982,14
7181,20,90,954.58,19.98,109.51,0,7.1889400921659,26.2672811059908,6.72811059907834,15
7181,20,120,5859.78,23.49,793.01,2,83.6866359447005,71.1520737327189,82.3041474654378,16
7181,20,105,2975.84,22.35,347.51,1,28.0184331797235,55.9447004608295,26.6359447004608,17
7181,20,110,4357.54,25.3,529.85,5,65.4377880184332,88.2027649769585,60,18
7181,20,78,4898.46,21.46,699.61,0,75.2995391705069,42.3963133640553,75.852534562212,19
7181,20,75,931.9,12.69,105.55,0,6.91244239631336,4.05529953917051,6.63594470046083,20
7181,20,105,3265.87,21.44,419.77,0,34.6543778801843,42.1198156682028,40.184331797235,21
7181,20,123,8146.36,22.53,1151.75,0,96.8663594470046,58.0645161290323,94.5622119815668,22
7181,20,90,3301.27,17.82,394.48,0,35.668202764977,11.889400921659,35.852534562212,23
7181,20,90,1772.86,21.72,222.5,0,11.1520737327189,46.2672811059908,11.7972350230415,24
8588,18,100,628.23,13.64,47.86,0,15.0237933378654,16.2474507138001,13.732154996601,1
8588,18,120,1930.2,18,342.99,0,25.356900067981,20.6662134602311,36.4377974167233,2
8588,18,90,999.32,19.33,120.09,0,17.8789938817131,25.7647858599592,18.0829367777022,3
8588,18,120,4578.66,25.09,910.77,6,61.9986403806934,81.0333106730116,81.5771583956492,4
8588,18,120,5017.94,26.5,773.65,2,69.0006798096533,91.3664174031271,73.963290278722,5
8588,18,120,177.34,6.41,15.56,0,0.815771583956492,2.24337185588035,1.63154316791298,6
