athlete_number,athlete_relative_age,active_minutes,total_distance_m,max_speed_kph,session_load,total_dist_perc_rank,max_speed_perc_rank,session_load_perc_rank
48715,20,70,3989.57,23.55,473.17,56.86635945,71.79723502,51.15207373
48715,20,95,3186.41,22.67,365.53,32.53456221,59.9078341,30.50691244
48715,20,90,3696.14,18.72,467.84,48.66359447,16.03686636,50.32258065
48715,20,90,3758.71,24.97,426.47,50.32258065,85.25345622,41.29032258
48715,20,90,4961.71,19.1,822.37,75.85253456,18.24884793,84.33179724
48715,20,80,3087.97,19.4,323.82,30.50691244,21.10599078,22.76497696
48715,20,99,3650.11,18.84,300.82,47.46543779,16.58986175,20
48715,20,116,1791.05,16.47,179.53,11.24423963,8.755760369,9.30875576
48715,20,100,4730.96,21.16,436.08,72.99539171,39.07834101,43.68663594
48715,20,90,773.29,18.42,93.21,5.069124424,14.19354839,6.267281106
48715,20,105,2895.83,17.69,360.2,25.62211982,11.33640553,29.40092166
48715,20,120,5938.4,20.3,764.18,83.96313364,29.12442396,81.01382488
48715,20,123,5388.75,21.5,614.7,80.2764977,43.04147465,69.03225806
48715,20,105,3247.04,20.31,348.01,33.91705069,29.40092166,26.9124424
48715,20,75,762.85,13.34,64.99,4.884792627,5.34562212,3.778801843
48715,20,90,3146.52,17.77,378.71,31.42857143,11.61290323,32.71889401
48715,20,78,4068.26,18.1,495.88,58.43317972,12.53456221,55.11520737
48715,20,100,2045.69,14.65,211.43,14.00921659,7.004608295,11.42857143
48715,20,110,3422.34,23.2,353.8,38.34101382,67.00460829,28.01843318
49054,21,111,4321.99,24.9,673.78,68.76876877,79.27927928,75.07507508
49054,21,112,3132.33,27.16,662.49,37.23723724,93.99399399,73.87387387
49054,21,115,4259.99,24.96,744.84,66.66666667,80.18018018,78.97897898
49054,21,75,4330.96,17.98,423.67,69.66966967,15.91591592,39.63963964
49054,21,75,3505.53,20.77,378.51,48.94894895,34.83483483,33.93393393
49054,21,75,4652.03,23.61,513.21,75.07507508,67.56756757,54.35435435
49054,21,106,3909.82,24.51,625.95,59.15915916,76.27627628,70.27027027
49054,21,70,2983.09,23.75,356.38,33.93393393,69.66966967,29.72972973
49054,21,100,5202.05,23.03,693.68,86.48648649,58.85885886,75.97597598
49054,21,107,3975.76,23.4,576.09,60.36036036,64.26426426,64.86486486
49054,21,87,3401.61,27.26,636.71,45.04504505,94.29429429,71.77177177
49054,21,97,6361.46,21.49,988.55,96.3963964,44.74474474,89.78978979
49054,21,105,6205.65,26.07,960.46,94.89489489,87.68768769,89.18918919
49054,21,94,3584.98,22.15,453.28,51.65165165,51.65165165,45.04504505
49054,21,97,3560.87,19.19,432.02,50.75075075,21.02102102,41.14114114
49054,21,104,7923.74,24.76,1284.16,98.7987988,78.67867868,97.5975976
49054,21,105,2089.88,25.71,347.01,13.51351351,84.68468468,27.62762763
49054,21,109,1748.31,25.71,327.41,10.51051051,84.68468468,24.92492492
49054,21,78,3376.11,20.75,489.6,44.14414414,34.23423423,51.35135135
49054,21,109,5046.87,23.86,757.82,83.48348348,70.57057057,80.48048048
49054,21,100,1574.6,24.1,223.45,8.708708709,74.17417417,10.81081081
49054,21,93,3905.47,22.57,703.13,58.55855856,54.65465465,76.57657658
49054,21,75,2740.63,20.84,315.04,27.62762763,36.33633634,23.12312312
49054,21,108,4341.27,24.43,648.81,69.96996997,75.97597598,72.67267267
49054,21,83,3110.61,22.92,502.29,36.33633634,57.65765766,52.85285285
49054,21,90,3536.11,24.59,532.91,50.15015015,77.17717718,57.95795796
49054,21,83,2791.67,20.78,369.13,29.72972973,35.13513514,32.43243243
49054,21,120,5095.71,23.33,745.36,84.38438438,63.06306306,79.27927928
49054,21,95,2531.38,17.79,235.06,22.52252252,14.71471471,11.41141141
49054,21,100,4760.74,21.45,759.35,78.67867868,44.14414414,81.08108108
49054,21,110,4244.21,21.75,560.85,66.36636637,48.64864865,62.76276276
49054,21,120,5236.72,23.2,640.57,86.78678679,60.96096096,72.37237237
49054,21,95,4325.08,23.83,659.53,69.06906907,70.27027027,73.27327327
49054,21,106,3213.05,23.76,516.77,39.93993994,69.96996997,55.25525526
49054,21,111,5308.61,23.12,859.01,87.98798799,60.06006006,86.48648649
49054,21,75,4712.34,22.27,472.27,77.47747748,52.55255255,47.74774775
49054,21,108,3632.63,22.54,639.48,52.85285285,54.35435435,72.07207207
49054,21,110,3761.34,21.98,560.38,56.15615616,49.84984985,62.16216216
49054,21,75,3147.88,19.42,406.44,37.83783784,22.52252252,37.53753754
49054,21,111,3496.01,24.97,538.82,48.34834835,80.48048048,58.85885886
49054,21,75,2423.69,21.18,330.62,21.02102102,40.54054054,25.52552553
49054,21,112,4967.62,23.38,792.74,81.68168168,63.96396396,83.18318318
49372,18,120,1719.13,19.12,255.09,22.2875817,23.46405229,27.38562092
49372,18,90,6125.23,23.04,1119.4,81.83006536,61.89542484,91.17647059
49372,18,120,2127.1,17.73,839.83,26.66666667,19.41176471,77.84313725
49372,18,90,1150.83,18.61,187.22,17.90849673,21.83006536,21.63398693
49372,18,120,3788.8,24.3,647.26,47.90849673,70.71895425,64.31372549
49372,18,120,5211.91,25.52,816.46,70.78431373,81.50326797,76.47058824
49372,18,120,1116.11,13.28,164.44,17.7124183,15.35947712,19.34640523
49372,18,120,2549.05,23.04,422.56,31.76470588,61.89542484,42.15686275
49372,18,120,2153.11,21.35,450.11,27.12418301,44.50980392,45.88235294
49372,18,90,6851.17,25.31,1275.43,88.82352941,79.67320261,94.31372549
49372,18,120,276.65,7.99,27.01,2.614379085,6.732026144,4.836601307
49372,18,90,5258.55,22.5,858.25,71.24183007,56.79738562,78.75816993
49372,18,120,7534.43,27.2,1062.53,92.74509804,91.17647059,88.88888889
49372,18,90,7863.86,25.24,1436.91,94.5751634,78.95424837,96.73202614
49372,18,90,1574.25,19.25,200.9,21.30718954,24.24836601,22.67973856
49372,18,90,5538.19,26.51,954.74,75.49019608,88.16993464,83.66013072
49372,18,120,3041.95,19.59,442.17,39.01960784,26.53594771,44.64052288
49372,18,120,6616.54,22.34,1255.14,86.99346405,54.64052288,94.11764706
49372,18,90,7282.51,24.96,1260.87,91.63398693,76.66666667,94.18300654
49372,18,120,2832.4,21.84,291.32,36.8627451,49.80392157,30.52287582
49372,18,120,10379.39,23.15,1679.06,99.60784314,62.81045752,99.01960784
49372,18,120,5853.24,42.54,907.28,79.21568627,99.93464052,81.76470588
49372,18,120,337.29,5.35,18.86,4.248366013,0.653594771,2.091503268
49372,18,120,6786.97,23.72,1048.2,88.16993464,67.18954248,88.43137255
49372,18,120,456.31,8.22,41.22,9.673202614,7.450980392,11.69934641
49372,18,90,5903.75,24.52,1102.93,79.67320261,72.54901961,90.39215686
49372,18,120,5940.18,20.46,924.26,79.93464052,33.52941176,82.54901961
49372,18,90,6348.96,23.13,1160.35,84.50980392,62.74509804,92.09150327
49372,18,90,3841.95,22.2,607.69,48.88888889,53.46405229,60.78431373
49372,18,120,2657.46,40.86,452.05,33.26797386,97.84313725,46.2745098
49372,18,120,488.79,12.79,37.5,11.56862745,14.5751634,9.934640523
49372,18,90,9267.53,25.88,1634.45,98.43137255,83.26797386,98.5620915
49372,18,85,3174.86,22.18,485.02,40.19607843,53.26797386,50.26143791
49372,18,90,6872.06,24.21,1442.41,88.95424837,69.67320261,96.79738562
49372,18,90,2793.43,21.19,355.59,36.33986928,42.67973856,36.0130719
49372,18,90,4430.94,20.04,579.73,58.69281046,29.67320261,58.43137255
49372,18,90,4407.32,25.53,612.08,58.16993464,81.63398693,61.24183007
49372,18,100,6991.71,23.94,1335.76,89.73856209,67.90849673,95.29411765
49372,18,120,4519.36,22.61,578.65,60.19607843,58.16993464,58.30065359
49372,18,90,5600.53,24.72,769.05,76.47058824,74.5751634,73.39869281
49372,18,120,6378.4,25.05,985.11,84.83660131,77.58169935,85.09803922
49372,18,90,4036.67,20.78,577.29,52.2875817,36.99346405,58.23529412
49372,18,90,5090.2,27.27,829.82,69.08496732,91.63398693,77.38562092
49372,18,95,6454.5,26.03,1434.4,85.49019608,84.11764706,96.53594771
49372,18,90,4236.1,19.71,636.4,54.5751634,27.12418301,63.33333333
49372,18,95,7814.68,28.46,1460.81,94.11764706,95.03267974,97.12418301
49372,18,90,4703.43,21.08,678.54,63.66013072,40.71895425,66.66666667
49372,18,120,6890.4,25.51,984.22,89.08496732,81.4379085,84.90196078
49372,18,105,10811.02,23.69,2313.27,99.93464052,66.92810458,100
49372,18,120,4135.85,21.12,498.14,53.52941176,41.24183007,51.24183007
49372,18,120,4626.69,21.81,621.8,62.2875817,49.34640523,62.02614379
49372,18,120,4121.21,21.86,500.11,53.1372549,50.32679739,51.4379085
49372,18,90,2401.1,20.15,215.42,29.80392157,30.71895425,24.05228758
49372,18,150,10748.68,25.45,1895.9,99.86928105,80.78431373,99.73856209
49372,18,120,6168.41,21.86,897.53,82.48366013,50.32679739,81.4379085
49372,18,120,6232.14,21.76,917.34,83.07189542,48.62745098,82.15686275
49372,18,120,6289.81,19.88,1005.06,83.85620915,28.62745098,86.2745098
49372,18,90,4377.92,23.57,612.49,57.64705882,66.20915033,61.30718954
50466,21,100,5483.53,23.44,1472.13,90.39039039,66.06606607,98.7987988
50466,21,108,2836.32,22.58,602,31.53153153,54.95495495,67.56756757
50466,21,109,1664.11,23.41,245.43,9.90990991,64.86486486,13.21321321
50466,21,78,3148.58,20.15,426.59,38.13813814,26.72672673,40.84084084
50466,21,75,4860,25.15,458.04,80.48048048,81.38138138,45.64564565
50466,21,75,3352.52,20.76,336.41,42.94294294,34.53453453,26.72672673
50466,21,75,4116.25,23.3,461.01,63.36336336,62.76276276,46.24624625
50466,21,75,4174.42,23.2,371.4,64.26426426,60.96096096,33.63363363
50466,21,95,3800.38,22.5,528.93,56.45645646,53.75375375,57.35735736
50466,21,111,725.82,17.48,57.03,5.705705706,13.51351351,5.105105105
50466,21,75,933.87,13.73,84.93,6.906906907,4.504504505,6.306306306
50466,21,112,1727.67,25.81,276.65,10.21021021,85.88588589,16.51651652
50466,21,97,2831.41,23.53,361.99,30.93093093,66.96696697,30.63063063
50466,21,94,3302.02,19.75,413.92,41.44144144,24.62462462,38.73873874
50466,21,120,4291.02,24.53,537.46,67.26726727,76.87687688,58.55855856
50466,21,105,4299.44,26.87,631.7,67.56756757,92.19219219,71.47147147
50466,21,97,5733.62,25.33,795.42,92.19219219,82.58258258,83.48348348
50466,21,87,3206.89,25.52,473.76,39.63963964,83.78378378,48.34834835
50466,21,107,434.93,10.67,25.85,2.402402402,1.201201201,1.201201201
50466,21,100,3695.31,24.94,528.71,54.95495495,79.87987988,56.75675676
50466,21,70,2992.87,25.32,432.1,34.53453453,82.28228228,41.44144144
50466,21,106,347.44,12.23,28.73,1.501501502,1.501501502,2.102102102
50466,21,106,516.59,12.32,27.16,3.003003003,1.801801802,1.801801802
50466,21,111,748.3,16.09,84.36,6.306306306,9.60960961,6.006006006
50466,21,95,2172.16,14.69,182.37,14.41441441,6.906906907,8.708708709
50466,21,109,177.74,7.1,8.06,0.600600601,0.600600601,0.3003003
50466,21,105,510.15,19.13,90.41,2.702702703,20.12012012,6.606606607
50466,21,90,720.55,23.2,126.66,5.405405405,60.96096096,7.207207207
50466,21,83,2399.77,21.51,297.05,20.12012012,45.04504505,19.81981982
50466,21,120,2440.07,20.69,407.13,21.62162162,33.03303303,37.83783784
50466,21,120,3831,20.35,438.35,57.35735736,28.82882883,42.64264264
50466,21,83,2859.21,21.47,504.13,31.83183183,44.44444444,53.15315315
50466,21,110,4194.11,23.65,560.53,65.16516517,68.46846847,62.46246246
50638,18,120,5131.95,23.22,1088.43,69.80392157,63.33333333,89.86928105
50638,18,90,5693.12,25.48,815.73,77.45098039,80.98039216,76.40522876
50638,18,120,4790.54,20.12,604.98,64.50980392,30.32679739,60.45751634
50638,18,150,5514.66,22.64,793.47,75.03267974,58.43137255,75.03267974
50638,18,120,5973.64,20.92,782.22,80.26143791,39.21568627,74.70588235
50638,18,120,4013.42,22.5,432.2,52.02614379,56.79738562,43.26797386
50638,18,120,2751.68,21.55,337.42,35.4248366,46.20915033,34.5751634
50638,18,120,3835.23,24.54,353.89,48.82352941,72.87581699,35.88235294
50638,18,90,2006.04,20.93,164.19,25.09803922,39.28104575,19.28104575
50638,18,90,3154.69,18.32,385.34,39.93464052,20.58823529,38.62745098
50638,18,90,4526.55,21.07,676.15,60.26143791,40.52287582,66.33986928
50638,18,90,2638.34,21.02,352.85,33.07189542,40.13071895,35.68627451
50638,18,120,5730.41,26.27,744.01,77.84313725,86.40522876,71.56862745
50638,18,120,3473.2,21.19,395,43.46405229,42.67973856,39.86928105
50638,18,90,5566.72,26.37,796.61,75.94771242,87.18954248,75.29411765
50638,18,90,4621.47,26.53,661.15,62.22222222,88.23529412,65.4248366
50638,18,90,4846.94,21.24,667.34,65.68627451,43.26797386,65.81699346
50638,18,90,4277.57,21.2,540.03,55.55555556,42.94117647,55.62091503
50638,18,90,2628.71,21.1,301.16,32.94117647,40.8496732,31.4379085
50638,18,90,336.96,4.85,9.74,4.183006536,0.196078431,0.653594771
50638,18,85,3216.94,22.42,428.86,40.8496732,55.55555556,42.94117647
50638,18,90,5369.53,22.22,793.3,73.1372549,53.7254902,74.96732026
50638,18,90,441.8,5.57,12.88,8.62745098,0.91503268,1.045751634
50638,18,90,4194.39,23.01,756.9,54.24836601,61.4379085,72.67973856
50638,18,120,7459.14,22.05,1079.66,92.48366013,52.15686275,89.47712418
50638,18,120,5408.55,23.82,794.14,73.66013072,67.64705882,75.16339869
50638,18,90,2244.54,25.78,341.37,28.10457516,82.94117647,34.90196078
50638,18,120,6601.54,20.85,1130.95,86.73202614,38.23529412,91.4379085
50638,18,120,6545.95,23.54,1024.82,86.40522876,65.81699346,87.18954248
50638,18,120,7011.82,26.5,1294.68,89.93464052,87.84313725,94.5751634
50638,18,120,5309.89,42.24,633.45,72.09150327,99.1503268,62.87581699
50638,18,120,8508.74,25.46,1327.06,96.79738562,80.8496732,95.09803922
50638,18,120,2203.94,21.45,248.52,27.58169935,45.4248366,26.73202614
50638,18,120,6118.72,19.44,933.27,81.76470588,25.55555556,83.00653595
50638,18,120,2886.58,23.41,352.47,37.38562092,64.83660131,35.62091503
50638,18,90,5077.86,26.36,895.86,68.75816993,87.12418301,81.11111111
50638,18,90,5148.53,20.03,824.02,70,29.47712418,77.12418301
50638,18,90,1292.79,12.39,120.23,19.28104575,13.7254902,17.45098039
50638,18,120,6998.6,25.7,1032.89,89.80392157,82.54901961,87.64705882
50638,18,120,1578.2,20.77,226.41,21.37254902,36.79738562,25.09803922
50638,18,120,141.78,8.96,18.58,0.261437908,9.215686275,2.026143791
50638,18,120,4494.64,24.12,813.37,59.67320261,69.08496732,76.33986928
50638,18,120,2024.76,24.55,425.96,25.49019608,73.20261438,42.41830065
50638,18,120,5179.14,28.58,850.79,70.32679739,95.22875817,78.30065359
50638,18,120,4848.72,26.35,903.8,65.81699346,86.92810458,81.56862745
50638,18,90,1181.52,20.88,152.12,18.03921569,38.69281046,18.43137255
50638,18,120,1441.88,19.48,276.82,20.06535948,25.75163399,29.47712418
50638,18,90,661.24,13.03,80.22,14.96732026,15.03267974,15.94771242
50638,18,90,131.87,5.15,9.81,0.196078431,0.522875817,0.718954248
50638,18,120,5695.79,23.87,772.55,77.51633987,67.7124183,73.7254902
50852,19,70,4774.51,19.47,609.75,33.7704918,16.72131148,38.68852459
50852,19,90,3035.17,17.2,452.45,10.16393443,7.868852459,14.42622951
50852,19,90,5536,20.56,751.18,57.37704918,23.93442623,60
50852,19,100,4963.62,23.43,572,39.01639344,66.8852459,28.52459016
50852,19,90,1170.89,13.37,78.82,5.573770492,3.606557377,4.262295082
50852,19,75,3934.87,21.66,510.48,17.04918033,38.03278689,19.67213115
50852,19,90,5195.38,22.33,638.71,44.91803279,51.47540984,43.27868852
50852,19,90,5190.77,26.06,647.97,44.26229508,91.14754098,45.90163934
50852,19,90,6479.09,20.99,826.07,79.01639344,28.85245902,70.49180328
50852,19,90,4556.8,20.7,612.24,28.19672131,25.24590164,39.67213115
50852,19,120,6257.44,21.46,837.05,76.06557377,35.08196721,71.80327869
50852,19,120,8066.73,23.29,988.79,93.7704918,64.59016393,88.52459016
50852,19,100,5896.45,21.73,886.29,69.50819672,39.01639344,78.68852459
50852,19,95,5705.38,19.95,698.65,65.57377049,19.67213115,52.45901639
50852,19,90,5560.53,17.04,673.4,58.36065574,6.885245902,51.47540984
50852,19,90,4874.51,21.06,647.37,36.39344262,29.50819672,45.57377049
50852,19,100,7352.97,23.13,903.11,87.54098361,61.96721311,80.98360656
50852,19,90,4293.5,21.65,498.29,24.26229508,37.70491803,17.04918033
50870,18,120,4943.13,22.59,582.01,66.99346405,57.90849673,58.5620915
50870,18,90,4767.96,25.53,602.73,64.24836601,81.63398693,60.26143791
50870,18,120,6330.56,20.82,868.47,84.24836601,37.7124183,79.41176471
50870,18,120,5250.94,23.57,704.22,71.17647059,66.20915033,69.01960784
50870,18,120,5970.73,22.22,1025.25,80.19607843,53.7254902,87.25490196
50870,18,150,7228.98,24.25,1109.4,91.4379085,70,90.78431373
50870,18,120,6167.98,24.51,1008.27,82.41830065,72.35294118,86.33986928
50870,18,120,5317.32,23.65,760.5,72.22222222,66.66666667,73.07189542
50870,18,120,4327.95,22.78,662.33,56.66666667,59.60784314,65.55555556
50870,18,120,6642.86,31.65,1118.78,87.25490196,96.14379085,91.11111111
50870,18,90,2165.59,21.2,221.32,27.18954248,42.94117647,24.50980392
50870,18,90,4194.58,22.67,680.91,54.31372549,58.69281046,66.92810458
50870,18,95,444.49,5.55,20.17,8.823529412,0.849673203,2.549019608
50870,18,90,3637.9,23.6,422.47,45.35947712,66.47058824,42.09150327
50870,18,95,346.33,5.34,7.97,4.444444444,0.588235294,0.326797386
50870,18,90,3634.13,24.51,521.69,45.29411765,72.35294118,53.79084967
50870,18,120,6290.89,26.65,735.16,83.92156863,88.5620915,70.98039216
50870,18,120,1738.35,21.85,205.79,22.67973856,50.06535948,23.00653595
50870,18,100,770.21,14.34,84.19,15.62091503,16.47058824,16.33986928
50870,18,90,4802.06,28.49,851.71,64.90196078,95.09803922,78.36601307
50870,18,90,5228.54,25.13,694,71.04575163,78.16993464,67.97385621
50870,18,90,5262.89,21.63,696.91,71.30718954,46.99346405,68.43137255
50870,18,90,3733.63,21.05,423.38,47.12418301,40.39215686,42.22222222
50870,18,90,2717.04,23.48,320.8,34.77124183,65.68627451,33.00653595
50870,18,90,729.07,17.52,89.46,15.09803922,19.08496732,16.66666667
50870,18,90,4948.14,22.64,654.44,67.12418301,58.43137255,64.96732026
50870,18,85,3253.54,23.02,383.72,41.4379085,61.63398693,38.5620915
50870,18,90,4973.06,22.1,713.55,67.38562092,52.48366013,69.80392157
50870,18,90,202.35,7.57,8.51,1.176470588,5.359477124,0.392156863
50870,18,120,7725.39,40.79,1163.8,93.59477124,97.05882353,92.2875817
50870,18,90,3912.77,21.77,683.7,50.32679739,48.75816993,67.18954248
50870,18,120,6373.18,26.18,885.34,84.77124183,85.68627451,80.26143791
50870,18,120,6904.34,22.78,1116.06,89.21568627,59.60784314,90.98039216
50870,18,120,5756.1,20.65,694.12,78.30065359,35.68627451,68.03921569
50870,18,120,5118.04,22.11,693.76,69.54248366,52.74509804,67.90849673
50870,18,120,5180.08,42.27,641.4,70.39215686,99.28104575,63.85620915
50870,18,120,2408.31,23.36,224.12,29.86928105,64.37908497,24.77124183
50870,18,120,644.84,21.65,95.13,14.64052288,47.38562092,16.99346405
50870,18,120,2653.8,23.01,297.86,33.1372549,61.4379085,31.11111111
50870,18,90,2053.38,21.18,326.01,25.94771242,42.41830065,33.46405229
50870,18,90,4446.75,21.07,566.94,59.08496732,40.52287582,57.77777778
50870,18,90,756.09,14.3,67.95,15.35947712,16.2745098,14.96732026
50870,18,120,6738.69,26.1,867.71,87.90849673,84.83660131,79.34640523
50870,18,120,1288.26,20.2,265.61,19.1503268,31.17647059,28.36601307
50870,18,90,147.43,14.58,25.33,0.326797386,16.66666667,4.248366013
50870,18,120,4991.69,21.56,1018.65,67.58169935,46.33986928,86.99346405
50870,18,120,247.04,6.77,34.55,2.156862745,2.941176471,7.973856209
50870,18,120,3611.06,24.1,697.03,45.16339869,68.95424837,68.49673203
50870,18,120,4478.56,25.16,658.16,59.60784314,78.43137255,65.29411765
50870,18,90,997.21,21.53,167.99,17.05882353,45.94771242,19.60784314
50870,18,120,261.51,10.19,29.13,2.352941176,11.17647059,5.359477124
50870,18,90,763.4,23.08,90.33,15.55555556,62.41830065,16.73202614
53309,21,97,3189.95,14.8,309.48,39.03903904,7.507507508,22.52252252
53309,21,109,3606.1,17.07,316.36,51.95195195,11.41141141,23.42342342
53309,21,100,4653.65,19.59,400.03,75.67567568,24.32432432,36.63663664
53309,21,93,5105.87,20.44,511.54,84.98498498,30.33033033,53.75375375
53309,21,75,2912.23,33.89,294.47,32.43243243,100,19.51951952
53309,21,83,1901.76,17.84,245.44,11.41141141,15.01501502,13.51351351
53309,21,90,3041.34,17.42,274.28,35.13513514,13.21321321,16.21621622
53309,21,83,2797.9,19.49,331.12,30.03003003,23.12312312,25.82582583
53309,21,94,2778.01,14.23,267,28.82882883,5.705705706,15.31531532
53309,21,95,2572.63,13.17,239.22,23.72372372,2.402402402,12.01201201
53309,21,100,4693.66,18.12,507.12,76.87687688,16.51651652,53.45345345
53309,21,110,3487.32,15.59,370.43,48.04804805,8.708708709,33.33333333
53309,21,120,2697.56,17.98,232.17,26.12612613,15.91591592,11.11111111
53309,21,120,2295.49,17.01,235.31,18.31831832,10.81081081,11.71171171
53309,21,95,2290.25,14.7,193.2,18.01801802,7.207207207,9.009009009
53309,21,75,2521.53,18.93,167.19,22.22222222,19.21921922,8.108108108
53309,21,75,2936.37,17.1,258.08,33.03303303,11.71171171,15.01501502
53309,21,75,3512.5,21.28,348.72,49.24924925,41.74174174,28.52852853
53309,21,111,3537.72,17.74,363.19,50.45045045,14.41441441,31.53153153
53309,21,112,4138.96,18.34,460.5,63.96396396,17.11711712,45.94594595
53309,21,106,2973.9,21.55,271.14,33.63363363,45.94594595,15.91591592
53309,21,106,2355.34,19.18,211.99,19.21921922,20.72072072,10.21021021
53309,21,100,3262.62,20.51,324.81,40.84084084,30.93093093,24.02402402
53309,21,87,3478.4,20.59,441.94,47.74774775,31.83183183,43.24324324
53309,21,105,5120.84,20.42,568.53,85.28528529,30.03003003,63.66366366
53309,21,120,3627.91,23.91,362.59,52.55255255,71.47147147,31.23123123
54881,20,90,7857.51,21.69,1054.71,95.48387097,45.89861751,92.44239631
54881,20,104,9779.82,24.06,1669.16,99.35483871,77.32718894,99.8156682
54881,20,100,3317.94,19.96,403.97,35.94470046,26.17511521,37.60368664
54881,20,70,1537.94,13.29,137.58,9.861751152,5.161290323,8.01843318
54881,20,95,3808.35,22.61,446.18,52.07373272,59.17050691,45.52995392
54881,20,77,3591.63,24.54,447.35,44.79262673,81.56682028,45.80645161
54881,20,90,8464.49,23.61,1473.06,98.15668203,72.71889401,99.26267281
54881,20,120,6769.49,21.61,1052.14,90.23041475,45.06912442,92.35023041
54881,20,105,3445.14,22.39,384.46,39.44700461,56.68202765,34.00921659
54881,20,110,5031.86,24.7,576.06,76.95852535,83.31797235,64.97695853
54881,20,100,2328.62,18.15,275.9,16.22119816,12.81105991,17.23502304
54881,20,75,931.39,11.12,86.87,6.820276498,2.857142857,5.898617512
54881,20,78,4647.59,19.4,684.83,71.88940092,21.10599078,74.65437788
54881,20,105,3851.98,21.5,426.58,52.90322581,43.04147465,41.38248848
54881,20,123,7843.5,20.58,1073.64,95.39170507,31.52073733,93.0875576
54881,20,120,6766.66,21.11,830.98,90.13824885,38.52534562,84.97695853
54881,20,80,3726.41,20.87,433.11,49.49308756,35.02304147,42.94930876
54881,20,100,10109.06,25.64,1349.86,99.63133641,90.78341014,98.15668203
54881,20,105,7895.71,23.8,1323.1,95.66820276,74.65437788,97.78801843
54881,20,110,5539.8,23.37,805.03,81.75115207,69.40092166,83.31797235
54881,20,100,6037.83,22.18,842.61,84.79262673,53.640553,85.52995392
54881,20,110,5118.43,20.68,760.9,77.97235023,33.0875576,80.92165899
54881,20,90,3776.79,20.75,458.79,51.05990783,33.640553,48.38709677
54881,20,90,8054.58,23.3,1170.3,96.03686636,68.75576037,95.20737327
54881,20,90,6848.22,18.42,926.49,90.87557604,14.19354839,89.12442396
54881,20,110,4199.14,22.77,480.15,61.38248848,61.10599078,52.25806452
54881,20,90,7065.97,22.94,995.35,92.25806452,63.96313364,91.15207373
54881,20,70,3285.27,18.86,399.82,35.11520737,16.68202765,36.68202765
54881,20,90,7790.23,24.15,1045.22,95.29953917,78.15668203,92.25806452
54881,20,90,3720.64,22.08,455.31,49.30875576,51.98156682,47.64976959
54881,20,90,4273.68,20.98,737.98,63.13364055,36.77419355,79.17050691
54881,20,90,4724.02,22.77,608.08,72.90322581,61.10599078,68.20276498
54881,20,90,4303.66,19.15,603.5,63.96313364,18.80184332,67.83410138
54881,20,90,3607.39,24.1,436.86,45.06912442,77.88018433,43.87096774
54881,20,90,8174.5,21.06,1141.3,97.23502304,38.15668203,94.28571429
54881,20,90,4335.25,18.82,546.15,65.06912442,16.49769585,61.75115207
54881,20,90,3916.17,18.31,469.14,54.65437788,13.5483871,50.69124424
54881,20,90,3565.64,20.36,460.75,43.68663594,29.76958525,48.94009217
54881,20,90,8142.5,23.05,1351.17,96.77419355,65.71428571,98.24884793
54881,20,76,2779.65,17.42,363.46,22.94930876,10.23041475,30.13824885
54881,20,91,3802.14,25.27,587.36,51.79723502,87.92626728,66.4516129
54881,20,90,3503.48,19.11,474.64,41.65898618,18.34101382,51.24423963
54881,20,99,3921.67,18.73,399.21,54.83870968,16.12903226,36.58986175
54881,20,116,5008.33,21.5,695.86,76.40552995,43.04147465,75.39170507
54881,20,100,7317.07,22.57,730.57,93.3640553,58.70967742,78.43317972
54881,20,110,3804.43,23.77,461.77,51.88940092,74.10138249,49.12442396
54881,20,90,7715.06,21.62,1155.38,94.65437788,45.16129032,94.65437788
54881,20,110,2770.77,21.98,335.91,22.76497696,50.41474654,24.42396313
54881,20,105,5369.57,20.15,757.95,80.0921659,27.55760369,80.64516129
55054,20,90,4123.1,20.98,657.97,59.8156682,36.77419355,72.99539171
55054,20,110,4913.47,20.89,722.87,75.48387097,35.39170507,78.15668203
55054,20,105,4678.07,21.24,657.49,72.35023041,39.9078341,72.81105991
55054,20,110,3364.08,19.25,443.1,37.05069124,19.8156682,45.06912442
55054,20,100,7640.28,23.59,1100.04,94.56221198,72.44239631,93.5483871
55054,20,110,5978.49,21.01,886.47,84.14746544,37.41935484,88.01843318
55054,20,105,8157.85,22.17,1539.55,97.05069124,53.2718894,99.35483871
55054,20,100,4394.17,19.59,640.36,66.26728111,22.94930876,71.79723502
55054,20,77,3669.98,20.09,411.04,48.01843318,27.09677419,38.80184332
55054,20,70,4608.07,22.88,682.73,71.15207373,62.94930876,74.56221198
55054,20,100,3986.29,19.41,514.25,56.77419355,21.38248848,57.97235023
55054,20,104,7350.06,22.6,1274.16,93.73271889,58.98617512,96.77419355
55054,20,90,5413.12,22.74,974.41,80.46082949,60.92165899,90.41474654
55054,20,110,3631.03,21.54,488.31,46.359447,43.96313364,53.5483871
55054,20,100,5078.78,20.39,632.91,77.60368664,30.13824885,70.87557604
55054,20,116,7103.47,21.59,1161.7,92.62672811,44.97695853,94.83870968
55054,20,99,3957.2,19.48,418.31,55.85253456,21.84331797,39.9078341
55054,20,80,3689.05,21.77,454.8,48.38709677,47.28110599,47.37327189
55054,20,90,5601.58,23.12,918.87,82.30414747,66.5437788,89.03225806
55054,20,90,6575.18,22.22,1206.8,88.66359447,54.28571429,95.57603687
